Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230201;20230228; P4 3304; PULPO PEQUEÑO                 ;21; HUELVA              ;158;10;10;8
20230201;20230228; P4 3304; PULPO PEQUEÑO                 ;36; PONTEVEDRA          ;47;10;10;8
20230201;20230228; P4 3304; PULPO PEQUEÑO                 ;46; VALENCIA            ;11;10;10;8
20230201;20230228; P4 3402; RAPE COLAS                    ;11; CADIZ               ;450;18;27;12
20230201;20230228; P4 3402; RAPE COLAS                    ;12; CASTELLON           ;126;17,5;25;9
20230201;20230228; P4 3402; RAPE COLAS                    ;15; LA CORUÑA           ;732;17,8;27;9
20230201;20230228; P4 3402; RAPE COLAS                    ;20; GUIPUZCOA           ;6162;17,63;27;9
20230201;20230228; P4 3402; RAPE COLAS                    ;27; LUGO                ;729;18;27;12
20230201;20230228; P4 3402; RAPE COLAS                    ;33; ASTURIAS            ;67;18;22;10
20230201;20230228; P4 3402; RAPE COLAS                    ;36; PONTEVEDRA          ;4681;17,92;27;9
20230201;20230228; P4 3402; RAPE COLAS                    ;39; CANTABRIA           ;218;18;22;10
20230201;20230228; P4 3402; RAPE COLAS                    ;43; TARRAGONA           ;26;18;27;12
20230201;20230228; P4 3402; RAPE COLAS                    ;48; VIZCAYA             ;10;18;22;10
20230201;20230228; P4 3402; RAPE COLAS                    ;60; FRANCIA             ;320;18;25;13,5
20230201;20230228; P4 3402; RAPE COLAS                    ;67; IRLANDA             ;5267;17,75;27;9
20230201;20230228; P4 3402; RAPE COLAS                    ;69; PORTUGAL            ;1858;17,25;24;9
20230201;20230228; P4 3402; RAPE COLAS                    ;90; MARRUECOS           ;800;18;26;12
20230201;20230228; P4 3403; RAPE C/C.                     ;11; CADIZ               ;112;7;9;5
20230201;20230228; P4 3403; RAPE C/C.                     ;12; CASTELLON           ;31;7,5;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;15; LA CORUÑA           ;182;7,43;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;20; GUIPUZCOA           ;1538;7,7;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;27; LUGO                ;183;7,67;10;5
20230201;20230228; P4 3403; RAPE C/C.                     ;33; ASTURIAS            ;17;7;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;36; PONTEVEDRA          ;1170;7,38;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;39; CANTABRIA           ;55;7;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;43; TARRAGONA           ;6;7;9;5
20230201;20230228; P4 3403; RAPE C/C.                     ;48; VIZCAYA             ;2;7;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;60; FRANCIA             ;80;7;9,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;67; IRLANDA             ;1317;7,25;10;5
20230201;20230228; P4 3403; RAPE C/C.                     ;69; PORTUGAL            ;464;7,5;10,5;5
20230201;20230228; P4 3403; RAPE C/C.                     ;90; MARRUECOS           ;200;7;9;6,5
20230201;20230228; P4 3501; RAYA                          ;15; LA CORUÑA           ;373;11;12;8,5
20230201;20230228; P4 3501; RAYA                          ;20; GUIPUZCOA           ;3097;10,86;12;8,5
20230201;20230228; P4 3501; RAYA                          ;36; PONTEVEDRA          ;200;10;10;8,5
20230201;20230228; P4 3601; SABLE                         ;15; LA CORUÑA           ;3393;6,5;7;6,5
20230201;20230228; P4 3601; SABLE                         ;36; PONTEVEDRA          ;3485;8,5;8,5;8,5
20230201;20230228; P4 3701; MENDOS                        ;20; GUIPUZCOA           ;1540;3,5;5;2,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;12; CASTELLON           ;545;1,5;1,5;1,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;15; LA CORUÑA           ;29114;2,27;3,5;1,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;20; GUIPUZCOA           ;35403;2,3;3,5;1,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;33; ASTURIAS            ;28051;2,25;3,5;1,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;36; PONTEVEDRA          ;42790;2,11;3,5;1,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;39; CANTABRIA           ;5303;2;3,3;1,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;43; TARRAGONA           ;162;3;3;2,5
20230201;20230228; P4 3904; BACALADILLA-LIRIO MEDIANO     ;69; PORTUGAL            ;72;1,8;2;1,5
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;11; CADIZ               ;2712;9,5;10;9
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;12; CASTELLON           ;372;9,33;9,5;9
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;15; LA CORUÑA           ;284;9,5;9,5;9
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;20; GUIPUZCOA           ;7174;9,45;10;9
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;30; MURCIA              ;177;9,5;9,5;9
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;36; PONTEVEDRA          ;1642;9,5;10;9
20230201;20230228; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;46; VALENCIA            ;1202;9,38;9,5;9
20230201;20230228; P4 4301; ALIGOTE                       ;20; GUIPUZCOA           ;755;4,21;4,81;3,61
20230201;20230228; P4 4301; ALIGOTE                       ;36; PONTEVEDRA          ;903;4,21;4,81;3,61
20230201;20230228; P4 4301; ALIGOTE                       ;48; VIZCAYA             ;12;4,21;4,81;3,61
20230201;20230228; P4 4301; ALIGOTE                       ;67; IRLANDA             ;683;4,21;4,81;3,61
20230201;20230228; P4 4703; BROTOLA ENTERA                ;20; GUIPUZCOA           ;824;6,5;8,5;4,5
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;12; CASTELLON           ;5;4;4,5;4
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;15; LA CORUÑA           ;642;4,31;5;4
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;20; GUIPUZCOA           ;9320;4,32;5;4
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;36; PONTEVEDRA          ;150;4,35;5;4
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;39; CANTABRIA           ;219;4,2;4,5;4
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;48; VIZCAYA             ;35;4,5;5;4,5
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;60; FRANCIA             ;76;4;4,5;4
20230201;20230228; P4 4803; CABALLA O VERDEL GRANDE       ;70; DINAMARCA           ;612;4,5;5;4,5
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;12; CASTELLON           ;12;2;3;2
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;15; LA CORUÑA           ;1504;2,48;3,5;2
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;20; GUIPUZCOA           ;21745;2,45;3,5;2
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;36; PONTEVEDRA          ;350;2,5;3;2,5
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;39; CANTABRIA           ;512;2,5;3;2,5
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;48; VIZCAYA             ;82;2,5;3;2,5
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;60; FRANCIA             ;176;2,5;3,5;2
20230201;20230228; P4 4804; CABALLA O VERDEL TERCIADA     ;70; DINAMARCA           ;1428;2,5;3;2,5
20230201;20230228; P4 4901; CABRACHO O RASCACIO           ;15; LA CORUÑA           ;319;20;24;16
20230201;20230228; P4 5001; CACHUCHO                      ;20; GUIPUZCOA           ;409;6;6,5;4,5
20230201;20230228; P4 5001; CACHUCHO                      ;36; PONTEVEDRA          ;420;6;6,5;4,5
20230201;20230228; P4 5101; CONGRIO                       ;20; GUIPUZCOA           ;21588;5,5;7,5;2,5
20230201;20230228; P4 5101; CONGRIO                       ;36; PONTEVEDRA          ;15720;5,42;7,5;2,5
20230201;20230228; P4 5203; CORVINA ACUICULTURA           ;12; CASTELLON           ;16136;7,7;9,2;6,2
20230201;20230228; P4 5203; CORVINA ACUICULTURA           ;15; LA CORUÑA           ;581;7,7;9,2;6,2
20230201;20230228; P4 5203; CORVINA ACUICULTURA           ;20; GUIPUZCOA           ;1403;7,7;9,2;6,2
20230201;20230228; P4 5203; CORVINA ACUICULTURA           ;46; VALENCIA            ;5547;7,7;9,2;6,2
20230201;20230228; P4 5203; CORVINA ACUICULTURA           ;118; SENEGAL             ;26;7,7;9;6,2
20230201;20230228; P4 5205; CORVINA SALVAJE               ;12; CASTELLON           ;2199;12,56;15;6,5
20230201;20230228; P4 5205; CORVINA SALVAJE               ;15; LA CORUÑA           ;79;15;15;13
20230201;20230228; P4 5205; CORVINA SALVAJE               ;20; GUIPUZCOA           ;191;14;15;12
20230201;20230228; P4 5205; CORVINA SALVAJE               ;46; VALENCIA            ;756;11,78;15;6,5
20230201;20230228; P4 5205; CORVINA SALVAJE               ;118; SENEGAL             ;4;12;12;12
20230201;20230228; P4 5401; DENTON O SAMA                 ;20; GUIPUZCOA           ;340;16;16;14
20230201;20230228; P4 5401; DENTON O SAMA                 ;21; HUELVA              ;253;16;16;14
20230201;20230228; P4 5501; GALLINAS O GALLINETAS         ;20; GUIPUZCOA           ;1368;5,41;6,46;3,31
20230201;20230228; P4 5501; GALLINAS O GALLINETAS         ;36; PONTEVEDRA          ;4460;5,41;6,46;3,31
20230201;20230228; P4 5501; GALLINAS O GALLINETAS         ;46; VALENCIA            ;15;5,41;6,46;3,31
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;8; BARCELONA           ;100;19,92;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;11; CADIZ               ;1345;19,91;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;12; CASTELLON           ;759;19,9;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;15; LA CORUÑA           ;273;19,93;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;20; GUIPUZCOA           ;121;20;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;21; HUELVA              ;849;19,91;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;30; MURCIA              ;3378;19,93;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;35; LAS PALMAS          ;26;20;29;13
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;36; PONTEVEDRA          ;142;20;28;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;43; TARRAGONA           ;22;19,88;29;13
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;46; VALENCIA            ;987;19,94;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;60; FRANCIA             ;166;20;29;13
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;62; ITALIA              ;209;20;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;68; GRECIA              ;2986;19,95;29;10
20230201;20230228; P4 5702; LUBINA DE CAPTURA             ;88; TURQUIA             ;6420;19,93;29;10
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;8; BARCELONA           ;1003;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;11; CADIZ               ;13466;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;12; CASTELLON           ;7587;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;15; LA CORUÑA           ;2697;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;20; GUIPUZCOA           ;1210;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;21; HUELVA              ;8478;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;30; MURCIA              ;33772;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;35; LAS PALMAS          ;260;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;36; PONTEVEDRA          ;1421;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;43; TARRAGONA           ;223;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;46; VALENCIA            ;9862;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;60; FRANCIA             ;1662;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;62; ITALIA              ;2095;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;68; GRECIA              ;29863;14;22;10,8
20230201;20230228; P4 5704; LUBINA ACUICULTURA GRANDE     ;88; TURQUIA             ;64205;14;22;10,8
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;8; BARCELONA           ;2107;8,8;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;11; CADIZ               ;28281;8,79;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;12; CASTELLON           ;15935;8,8;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;15; LA CORUÑA           ;5670;8,79;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;20; GUIPUZCOA           ;2541;8,8;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;21; HUELVA              ;17800;8,79;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;30; MURCIA              ;70919;8,79;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;35; LAS PALMAS          ;546;8,75;9,8;7,3
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;36; PONTEVEDRA          ;2986;8,8;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;43; TARRAGONA           ;468;8,8;9,8;7,1
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;46; VALENCIA            ;20712;8,79;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;60; FRANCIA             ;3491;8,8;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;62; ITALIA              ;4400;8,77;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;68; GRECIA              ;62713;8,79;9,8;6,9
20230201;20230228; P4 5705; LUBINA ACUICULTU. MEDIANA     ;88; TURQUIA             ;134829;8,77;9,8;6,9
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;8; BARCELONA           ;1806;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;11; CADIZ               ;24241;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;12; CASTELLON           ;13659;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;15; LA CORUÑA           ;4857;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;20; GUIPUZCOA           ;2178;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;21; HUELVA              ;15260;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;30; MURCIA              ;60787;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;35; LAS PALMAS          ;468;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;36; PONTEVEDRA          ;2559;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;43; TARRAGONA           ;401;6,2;7,4;5,25
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;46; VALENCIA            ;17757;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;60; FRANCIA             ;2992;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;62; ITALIA              ;3772;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;68; GRECIA              ;53754;6,2;7,4;5,2
20230201;20230228; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;88; TURQUIA             ;115568;6,2;7,4;5,2
20230201;20230228; P4 5801; MARUCA                        ;20; GUIPUZCOA           ;999;4;4,5;3,5
20230201;20230228; P4 5901; MELVA                         ;11; CADIZ               ;975;2,75;3;2,5
20230201;20230228; P4 5901; MELVA                         ;21; HUELVA              ;652;2,75;3;2,5
20230201;20230228; P4 6101; PARGO                         ;12; CASTELLON           ;6;18;20;17,5
20230201;20230228; P4 6101; PARGO                         ;20; GUIPUZCOA           ;265;22;30;16
20230201;20230228; P4 6101; PARGO                         ;36; PONTEVEDRA          ;832;22;30;16
20230201;20230228; P4 6101; PARGO                         ;60; FRANCIA             ;130;22;23;22
20230201;20230228; P4 6402; RODABALLO DE CAPTURA          ;15; LA CORUÑA           ;1011;24,36;36;18,5
20230201;20230228; P4 6402; RODABALLO DE CAPTURA          ;20; GUIPUZCOA           ;1588;24,19;36;18,5
20230201;20230228; P4 6402; RODABALLO DE CAPTURA          ;27; LUGO                ;221;22;35;20
20230201;20230228; P4 6402; RODABALLO DE CAPTURA          ;36; PONTEVEDRA          ;2078;23,92;36;18,5
20230201;20230228; P4 6402; RODABALLO DE CAPTURA          ;67; IRLANDA             ;293;22;35;20
20230201;20230228; P4 6402; RODABALLO DE CAPTURA          ;69; PORTUGAL            ;5943;24,47;36;18,5
20230201;20230228; P4 6403; RODABALLO ACUICULTURA         ;15; LA CORUÑA           ;7400;15,2;18;10,1
20230201;20230228; P4 6403; RODABALLO ACUICULTURA         ;20; GUIPUZCOA           ;11646;15,2;18;10,1
20230201;20230228; P4 6403; RODABALLO ACUICULTURA         ;27; LUGO                ;1619;15,2;17;11,4
20230201;20230228; P4 6403; RODABALLO ACUICULTURA         ;36; PONTEVEDRA          ;15251;15,2;18;10,1
20230201;20230228; P4 6403; RODABALLO ACUICULTURA         ;67; IRLANDA             ;2145;15,2;17;11,4
20230201;20230228; P4 6403; RODABALLO ACUICULTURA         ;69; PORTUGAL            ;43585;15,2;18;10,1
20230201;20230228; P4 6501; ROSADA                        ;15; LA CORUÑA           ;953;7,25;9;6,5
20230201;20230228; P4 6501; ROSADA                        ;20; GUIPUZCOA           ;650;7,33;9;6,5
20230201;20230228; P4 6501; ROSADA                        ;36; PONTEVEDRA          ;1645;7,25;9;6,5
20230201;20230228; P4 6602; FILETE DE SALMON              ;15; LA CORUÑA           ;322;15,59;18;14
20230201;20230228; P4 6602; FILETE DE SALMON              ;20; GUIPUZCOA           ;2504;15,7;18;14
20230201;20230228; P4 6602; FILETE DE SALMON              ;36; PONTEVEDRA          ;134;15;17;14
20230201;20230228; P4 6602; FILETE DE SALMON              ;60; FRANCIA             ;5353;15,75;18;14
20230201;20230228; P4 6602; FILETE DE SALMON              ;63; GRAN BRETAÑA        ;60;14,5;15;14
20230201;20230228; P4 6602; FILETE DE SALMON              ;70; DINAMARCA           ;4668;16,11;18;14
20230201;20230228; P4 6602; FILETE DE SALMON              ;83; NORUEGA             ;16002;15,66;18;14
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;15; LA CORUÑA           ;12684;10,63;13,9;9,5
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;20; GUIPUZCOA           ;98919;10,69;13,9;9,5
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;36; PONTEVEDRA          ;5261;10,09;12;9,5
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;60; FRANCIA             ;212709;10,73;13,9;9,5
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;63; GRAN BRETAÑA        ;2360;10,1;10,3;9,9
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;70; DINAMARCA           ;186206;11,1;13,9;9,65
20230201;20230228; P4 6603; SALMON GRANDE>7KG             ;83; NORUEGA             ;648269;10,7;13,9;9,5
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;15; LA CORUÑA           ;3076;8,96;11,5;8
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;20; GUIPUZCOA           ;23731;9;11,5;8
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;36; PONTEVEDRA          ;1348;8,53;10;8
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;60; FRANCIA             ;49594;9,05;11,5;8
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;63; GRAN BRETAÑA        ;605;8,5;9;8,4
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;70; DINAMARCA           ;42508;9,33;11,5;8
20230201;20230228; P4 6604; SALMON MEDIANO 4-5 KG         ;83; NORUEGA             ;135809;9,01;11,5;8
20230201;20230228; P4 6702; SARDINA PARROCHA              ;11; CADIZ               ;7282;2,13;3,5;1,5
20230201;20230228; P4 6702; SARDINA PARROCHA              ;12; CASTELLON           ;10826;2,44;5;1,5
20230201;20230228; P4 6702; SARDINA PARROCHA              ;15; LA CORUÑA           ;6505;3,17;5,5;1,5
20230201;20230228; P4 6702; SARDINA PARROCHA              ;20; GUIPUZCOA           ;42296;2,45;5,5;1,5
